Ad state,Ad,Description line 1,Description line 2,Display URL,Final URL,Device preference type,Campaign,Ad group,Ad type
enabled,Book Yoga Retreats Online,4 Deals in Bari!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Bari,www.bookyogaretreats.com/all/d/europe/italy/bari,All,Longtail Italy - Bari,Longtail Retreats Bari,Text ad
enabled,Book Yoga Retreats Online,6 Deals in Camiguin!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Camiguin,www.bookyogaretreats.com/all/d/asia-and-oceania/philippines/camiguin,All,Longtail Philippines - Camiguin,Longtail Retreats Camiguin,Text ad
enabled,Book Yoga Retreats Online,8 Deals in San Luis Obispo!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/usa/san-luis-obispo,All,Longtail USA - San Luis Obispo,Longtail Retreats San Luis Obispo,Text ad
enabled,Book Yoga Retreats Online,4 Deals in North Brabant!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com,www.bookyogaretreats.com/all/d/europe/netherlands/north-brabant,All,Longtail Netherlands - North Brabant,Longtail Retreats North Brabant,Text ad
enabled,Book Yoga Retreats Online,5 Deals in Chirripó!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Chirripo,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/costa-rica/chirripo,All,Longtail Costa Rica - Chirripó,Longtail Retreats Chirripó,Text ad
enabled,Book Yoga Retreats Online,4 Deals in St. Isidoro!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/StIsidoro,www.bookyogaretreats.com/all/d/europe/portugal/st-isidoro,All,Longtail Portugal - St. Isidoro,Longtail Retreats St. Isidoro,Text ad
enabled,Book Yoga Retreats Online,9 Deals in Loule!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Loule,www.bookyogaretreats.com/all/d/europe/portugal/loule,All,Longtail Portugal - Loule,Longtail Retreats Loule,Text ad
enabled,Book Yoga Retreats Online,13 Deals in Ericeira!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Ericeira,www.bookyogaretreats.com/all/d/europe/portugal/ericeira,All,Longtail Portugal - Ericeira,Longtail Retreats Ericeira,Text ad
enabled,Book Yoga Retreats Online,5 Deals in Palhais!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Palhais,www.bookyogaretreats.com/all/d/europe/portugal/palhais,All,Longtail Portugal - Palhais,Longtail Retreats Palhais,Text ad
enabled,Book Yoga Retreats Online,17 Deals in Montezuma!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Montezuma,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/costa-rica/montezuma,All,Longtail Costa Rica - Montezuma,Longtail Retreats Montezuma,Text ad
enabled,Book Yoga Retreats Online,4 Deals in Galapagos!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Galapagos,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/ecuador/galapagos,All,Longtail Ecuador - Galapagos,Longtail Retreats Galapagos,Text ad
enabled,Book Yoga Retreats Online,5 Deals in Puerto Plata!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/dominican-republic/puerto-plata,All,Longtail Dominican Republic - Puerto Plata,Longtail Retreats Puerto Plata,Text ad
enabled,Book Yoga Retreats Online,4 Deals in Panglao!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Panglao,www.bookyogaretreats.com/all/d/asia-and-oceania/philippines/panglao,All,Longtail Philippines - Panglao,Longtail Retreats Panglao,Text ad
enabled,Book Yoga Retreats Online,3 Deals in Santa Cruz La Laguna!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/guatemala/santa-cruz-la-laguna,All,Longtail Guatemala - Santa Cruz La Laguna,Longtail Retreats Santa Cruz La Laguna,Text ad
enabled,Book Yoga Retreats Online,6 Deals in South West England!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com,www.bookyogaretreats.com/all/d/europe/united-kingdom/south-west-england,All,Longtail United Kingdom - South West England,Longtail Retreats South West England,Text ad
enabled,Book Yoga Retreats Online,3 Deals in Bahia!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Bahia,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/brazil/bahia,All,Longtail Brazil - Bahia,Longtail Retreats Bahia,Text ad
enabled,Book Yoga Retreats Online,3 Deals in Aklan!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Aklan,www.bookyogaretreats.com/all/d/asia-and-oceania/philippines/aklan,All,Longtail Philippines - Aklan,Longtail Retreats Aklan,Text ad
enabled,Book Yoga Retreats Online,6 Deals in Merzouga!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Merzouga,www.bookyogaretreats.com/all/d/africa-and-the-middle-east/morocco/merzouga,All,Longtail Morocco - Merzouga,Longtail Retreats Merzouga,Text ad
enabled,Book Yoga Retreats Online,3 Deals in Praia da Luz!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/PraiaDaLuz,www.bookyogaretreats.com/all/d/europe/portugal/praia-da-luz,All,Longtail Portugal - Praia da Luz,Longtail Retreats Praia da Luz,Text ad
enabled,Book Yoga Retreats Online,3 Deals in Bay Islands!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/BayIslands,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/honduras/bay-islands,All,Longtail Honduras - Bay Islands,Longtail Retreats Bay Islands,Text ad
enabled,Book Yoga Retreats Online,5 Deals in Santa Cruz de Tenerife!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com,www.bookyogaretreats.com/all/d/europe/spain/santa-cruz-de-tenerife,All,Longtail Spain - Santa Cruz de Tenerife,Longtail Retreats Santa Cruz de Tenerife,Text ad
enabled,Book Yoga Retreats Online,12 Deals in Pichincha!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Pichincha,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/ecuador/pichincha,All,Longtail Ecuador - Pichincha,Longtail Retreats Pichincha,Text ad
enabled,Book Yoga Retreats Online,6 Deals in Pavones!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Pavones,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/costa-rica/pavones,All,Longtail Costa Rica - Pavones,Longtail Retreats Pavones,Text ad
enabled,Book Yoga Retreats Online,3 Deals in Damnak Chang'aeur!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com,www.bookyogaretreats.com/all/d/asia-and-oceania/cambodia/damnak-chang-aeur,All,Longtail Cambodia - Damnak Chang'aeur,Longtail Retreats Damnak Chang'aeur,Text ad
enabled,Book Yoga Retreats Online,6 Deals in Osa Peninsula!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/costa-rica/osa-peninsula,All,Longtail Costa Rica - Osa Peninsula,Longtail Retreats Osa Peninsula,Text ad
enabled,Book Yoga Retreats Online,22 Deals in Byron Bay!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/ByronBay,www.bookyogaretreats.com/all/d/asia-and-oceania/australia/byron-bay,All,Longtail Australia - Byron Bay,Longtail Retreats Byron Bay,Text ad
enabled,Book Yoga Retreats Online,3 Deals in Braçal!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Bracal,www.bookyogaretreats.com/all/d/europe/portugal/bracal,All,Longtail Portugal - Braçal,Longtail Retreats Braçal,Text ad
enabled,Book Yoga Retreats Online,9 Deals in Quepos!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Quepos,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/costa-rica/quepos,All,Longtail Costa Rica - Quepos,Longtail Retreats Quepos,Text ad
enabled,Book Yoga Retreats Online,4 Deals in Guerrero!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Guerrero,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/mexico/guerrero,All,Longtail Mexico - Guerrero,Longtail Retreats Guerrero,Text ad
enabled,Book Yoga Retreats Online,5 Deals in Mazunte!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Mazunte,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/mexico/mazunte,All,Longtail Mexico - Mazunte,Longtail Retreats Mazunte,Text ad
enabled,Book Yoga Retreats Online,4 Deals in Aeolian Islands!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com,www.bookyogaretreats.com/all/d/europe/italy/aeolian-islands,All,Longtail Italy - Aeolian Islands,Longtail Retreats Aeolian Islands,Text ad
enabled,Book Yoga Retreats Online,10 Deals in Oaxaca!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Oaxaca,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/mexico/oaxaca,All,Longtail Mexico - Oaxaca,Longtail Retreats Oaxaca,Text ad
enabled,Book Yoga Retreats Online,3 Deals in Saint Ann!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/SaintAnn,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/jamaica/saint-ann,All,Longtail Jamaica - Saint Ann,Longtail Retreats Saint Ann,Text ad
enabled,Book Yoga Retreats Online,4 Deals in Palawan!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Palawan,www.bookyogaretreats.com/all/d/asia-and-oceania/philippines/palawan,All,Longtail Philippines - Palawan,Longtail Retreats Palawan,Text ad
enabled,Book Yoga Retreats Online,9 Deals in Puerto Vallarta!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/mexico/puerto-vallarta,All,Longtail Mexico - Puerto Vallarta,Longtail Retreats Puerto Vallarta,Text ad
enabled,Book Yoga Retreats Online,9 Deals in Punta Banco!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/PuntaBanco,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/costa-rica/punta-banco,All,Longtail Costa Rica - Punta Banco,Longtail Retreats Punta Banco,Text ad
enabled,Book Yoga Retreats Online,9 Deals in Costa Smeralda!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com,www.bookyogaretreats.com/all/d/europe/italy/costa-smeralda,All,Longtail Italy - Costa Smeralda,Longtail Retreats Costa Smeralda,Text ad
enabled,Book Yoga Retreats Online,10 Deals in Arundel!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Arundel,www.bookyogaretreats.com/all/d/europe/united-kingdom/arundel,All,Longtail United Kingdom - Arundel,Longtail Retreats Arundel,Text ad
enabled,Book Yoga Retreats Online,9 Deals in Todos Santos!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/mexico/todos-santos,All,Longtail Mexico - Todos Santos,Longtail Retreats Todos Santos,Text ad
enabled,Book Yoga Retreats Online,3 Deals in Troncones!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Troncones,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/mexico/troncones,All,Longtail Mexico - Troncones,Longtail Retreats Troncones,Text ad
enabled,Book Yoga Retreats Online,4 Deals in Yorkshire and the Humber!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com,www.bookyogaretreats.com/all/d/europe/united-kingdom/yorkshire-and-the-humber,All,Longtail United Kingdom - Yorkshire and the Humber,Longtail Retreats Yorkshire and the Humber,Text ad
enabled,Book Yoga Retreats Online,10 Deals in French Alps!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/FrenchAlps,www.bookyogaretreats.com/all/d/europe/france/french-alps,All,Longtail France - French Alps,Longtail Retreats French Alps,Text ad
enabled,Book Yoga Retreats Online,4 Deals in Styria!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Styria,www.bookyogaretreats.com/all/d/europe/austria/styria,All,Longtail Austria - Styria,Longtail Retreats Styria,Text ad
enabled,Book Yoga Retreats Online,8 Deals in Huesca!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Huesca,www.bookyogaretreats.com/all/d/europe/spain/huesca,All,Longtail Spain - Huesca,Longtail Retreats Huesca,Text ad
enabled,Book Yoga Retreats Online,3 Deals in Kent!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Kent,www.bookyogaretreats.com/all/d/europe/united-kingdom/kent,All,Longtail United Kingdom - Kent,Longtail Retreats Kent,Text ad
enabled,Book Yoga Retreats Online,4 Deals in Payangan!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Payangan,www.bookyogaretreats.com/all/d/asia-and-oceania/indonesia/payangan,All,Longtail Indonesia - Payangan,Longtail Retreats Payangan,Text ad
enabled,Book Yoga Retreats Online,4 Deals in South West France!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com,www.bookyogaretreats.com/all/d/europe/france/south-west-france,All,Longtail France - South West France,Longtail Retreats South West France,Text ad
enabled,Book Yoga Retreats Online,4 Deals in Mengwi!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Mengwi,www.bookyogaretreats.com/all/d/asia-and-oceania/indonesia/mengwi,All,Longtail Indonesia - Mengwi,Longtail Retreats Mengwi,Text ad
enabled,Book Yoga Retreats Online,13 Deals in Sayalonga!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Sayalonga,www.bookyogaretreats.com/all/d/europe/spain/sayalonga,All,Longtail Spain - Sayalonga,Longtail Retreats Sayalonga,Text ad
enabled,Book Yoga Retreats Online,4 Deals in China!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/China,www.bookyogaretreats.com/all/d/asia-and-oceania/china,All,Longtail China,Longtail Retreats China,Text ad
enabled,Book Yoga Retreats Online,7 Deals in Santa Maria del Focallo!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com,www.bookyogaretreats.com/all/d/europe/italy/santa-maria-del-focallo,All,Longtail Italy - Santa Maria del Focallo,Longtail Retreats Santa Maria del Focallo,Text ad
enabled,Book Yoga Retreats Online,6 Deals in Puna!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Puna,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/usa/puna,All,Longtail USA - Puna,Longtail Retreats Puna,Text ad
enabled,Book Yoga Retreats Online,6 Deals in Puerto Morelos!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/mexico/puerto-morelos,All,Longtail Mexico - Puerto Morelos,Longtail Retreats Puerto Morelos,Text ad
enabled,Book Yoga Retreats Online,8 Deals in Egypt!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Egypt,www.bookyogaretreats.com/all/d/africa-and-the-middle-east/egypt,All,Longtail Egypt,Longtail Retreats Egypt,Text ad
enabled,Book Yoga Retreats Online,3 Deals in Alachua!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Alachua,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/usa/alachua,All,Longtail USA - Alachua,Longtail Retreats Alachua,Text ad
enabled,Book Yoga Retreats Online,7 Deals in North Yorkshire!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com,www.bookyogaretreats.com/all/d/europe/united-kingdom/north-yorkshire,All,Longtail United Kingdom - North Yorkshire,Longtail Retreats North Yorkshire,Text ad
enabled,Book Yoga Retreats Online,3 Deals in Puerto Princesa!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com,www.bookyogaretreats.com/all/d/asia-and-oceania/philippines/puerto-princesa,All,Longtail Philippines - Puerto Princesa,Longtail Retreats Puerto Princesa,Text ad
enabled,Book Yoga Retreats Online,5 Deals in Bohol!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Bohol,www.bookyogaretreats.com/all/d/asia-and-oceania/philippines/bohol,All,Longtail Philippines - Bohol,Longtail Retreats Bohol,Text ad
enabled,Book Yoga Retreats Online,4 Deals in Alessandria!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com,www.bookyogaretreats.com/all/d/europe/italy/alessandria,All,Longtail Italy - Alessandria,Longtail Retreats Alessandria,Text ad
enabled,Book Yoga Retreats Online,3 Deals in Wexford!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Wexford,www.bookyogaretreats.com/all/d/europe/ireland/wexford,All,Longtail Ireland - Wexford,Longtail Retreats Wexford,Text ad
enabled,Book Yoga Retreats Online,7 Deals in Dalyan!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Dalyan,www.bookyogaretreats.com/all/d/africa-and-the-middle-east/turkey/dalyan,All,Longtail Turkey - Dalyan,Longtail Retreats Dalyan,Text ad
enabled,Book Yoga Retreats Online,3 Deals in Leicester!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Leicester,www.bookyogaretreats.com/all/d/europe/united-kingdom/leicester,All,Longtail United Kingdom - Leicester,Longtail Retreats Leicester,Text ad
enabled,Book Yoga Retreats Online,16 Deals in Belgium!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Belgium,www.bookyogaretreats.com/all/d/europe/belgium,All,Longtail Belgium,Longtail Retreats Belgium,Text ad
enabled,Book Yoga Retreats Online,3 Deals in Argyll!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Argyll,www.bookyogaretreats.com/all/d/europe/united-kingdom/argyll,All,Longtail United Kingdom - Argyll,Longtail Retreats Argyll,Text ad
enabled,Book Yoga Retreats Online,15 Deals in Oleiros!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Oleiros,www.bookyogaretreats.com/all/d/europe/portugal/oleiros,All,Longtail Portugal - Oleiros,Longtail Retreats Oleiros,Text ad
enabled,Book Yoga Retreats Online,3 Deals in Forlì-Cesena!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com,www.bookyogaretreats.com/all/d/europe/italy/forli-cesena,All,Longtail Italy - Forlì-Cesena,Longtail Retreats Forlì-Cesena,Text ad
enabled,Book Yoga Retreats Online,3 Deals in Livorno!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Livorno,www.bookyogaretreats.com/all/d/europe/italy/livorno,All,Longtail Italy - Livorno,Longtail Retreats Livorno,Text ad
enabled,Book Yoga Retreats Online,5 Deals in Messina!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Messina,www.bookyogaretreats.com/all/d/europe/italy/messina,All,Longtail Italy - Messina,Longtail Retreats Messina,Text ad
enabled,Book Yoga Retreats Online,3 Deals in Nuoro!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Nuoro,www.bookyogaretreats.com/all/d/europe/italy/nuoro,All,Longtail Italy - Nuoro,Longtail Retreats Nuoro,Text ad
enabled,Book Yoga Retreats Online,10 Deals in Olbia-Tempio!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com,www.bookyogaretreats.com/all/d/europe/italy/olbia-tempio,All,Longtail Italy - Olbia-Tempio,Longtail Retreats Olbia-Tempio,Text ad
enabled,Book Yoga Retreats Online,4 Deals in Ogliastra!,Top Rated & Best Price Guarantee,www.BookYogaRetreats.com/Ogliastra,www.bookyogaretreats.com/all/d/europe/italy/ogliastra,All,Longtail Italy - Ogliastra,Longtail Retreats Ogliastra,Text ad
